trace_id,span_id,parent_span_id,service,operation,start_time,duration_us,http_status_code,http_method,http_url,component,tags,logs
0043087ec79d640b,0043087ec79d640b,,nginx-web-server,/wrk2-api/user/follow,2025-11-03 22:19:05.673000,3490,200,POST,http://localhost:8080/wrk2-api/user/follow,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""11"", ""peer.address"": ""172.23.0.1:46910"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/user/follow"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
0043087ec79d640b,4125876e5313672b,ed6e75072668f97d,nginx-web-server,follow_client,2025-11-03 22:19:05.673496,2920,,,,,"{""internal.span.format"": ""proto""}",
0043087ec79d640b,ed6e75072668f97d,0043087ec79d640b,nginx-web-server,/wrk2-api/user/follow,2025-11-03 22:19:05.673406,3084,200,POST,http://localhost:8080/wrk2-api/user/follow,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""11"", ""peer.address"": ""172.23.0.1:46910"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/user/follow"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
0043087ec79d640b,17218585ceb7bd14,a666e7874abaa04a,social-graph-service,mongo_update_client,2025-11-03 22:19:05.674889,790,,,,,"{""internal.span.format"": ""proto""}",
0043087ec79d640b,453319f647aaae5d,a666e7874abaa04a,social-graph-service,social_graph_mongo_update_client,2025-11-03 22:19:05.674893,754,,,,,"{""internal.span.format"": ""proto""}",
0043087ec79d640b,47cb7e34543ea518,a666e7874abaa04a,social-graph-service,social_graph_redis_update_client,2025-11-03 22:19:05.674911,1073,,,,,"{""internal.span.format"": ""proto""}",
0043087ec79d640b,a666e7874abaa04a,4125876e5313672b,social-graph-service,follow_server,2025-11-03 22:19:05.674646,1519,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,ed4ec0efe5b50176,959ddca35c09d6d4,nginx-web-server,compose_post_client,2025-11-03 22:05:14.739826,10045,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,959ddca35c09d6d4,00a2658edd633b2f,nginx-web-server,/wrk2-api/post/compose,2025-11-03 22:05:14.738229,11724,200,POST,http://localhost:8080/wrk2-api/post/compose,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""8"", ""peer.address"": ""172.23.0.1:33056"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/post/compose"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
00a2658edd633b2f,00a2658edd633b2f,,nginx-web-server,/wrk2-api/post/compose,2025-11-03 22:05:14.738000,11953,200,POST,http://localhost:8080/wrk2-api/post/compose,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""8"", ""peer.address"": ""172.23.0.1:33056"", ""http.method"": ""POST"", ""http.url"": ""http://localhost:8080/wrk2-api/post/compose"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
00a2658edd633b2f,964e8679560d87cb,b8cf02a41beb53f7,compose-post-service,compose_media_client,2025-11-03 22:05:14.740642,1263,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,07739710e8902bd6,b8cf02a41beb53f7,compose-post-service,compose_unique_id_client,2025-11-03 22:05:14.740732,660,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,981b496adc0d172f,b8cf02a41beb53f7,compose-post-service,write_user_timeline_client,2025-11-03 22:05:14.745544,1331,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,8ecf978061052439,b8cf02a41beb53f7,compose-post-service,write_home_timeline_client,2025-11-03 22:05:14.746973,2413,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,b8cf02a41beb53f7,ed4ec0efe5b50176,compose-post-service,compose_post_server,2025-11-03 22:05:14.740421,9044,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,1f3f8ec119629988,b8cf02a41beb53f7,compose-post-service,compose_text_client,2025-11-03 22:05:14.740574,3373,,,,,"{""internal.span.format"": ""proto""}",
00a2658edd633b2f,6cb98ae5c84c07de,b8cf02a41beb53f7,compose-post-service,store_post_client,2025-11-03 22:05:14.744274,1062,,,,,"{""internal.span.format"": ""proto""}",
