timestamp,value,metric,device
2025-11-03 22:27:20,100.116094,"device=""eth0""",eth0
2025-11-03 22:27:35,154.6709,"device=""eth0""",eth0
2025-11-03 22:27:50,209.29421014814815,"device=""eth0""",eth0
2025-11-03 22:28:05,264.02084783333333,"device=""eth0""",eth0
2025-11-03 22:28:20,318.79243244444444,"device=""eth0""",eth0
2025-11-03 22:28:35,373.5090875185186,"device=""eth0""",eth0
2025-11-03 22:28:50,428.2219363809524,"device=""eth0""",eth0
2025-11-03 22:29:05,482.9471178055556,"device=""eth0""",eth0
2025-11-03 22:29:20,537.6813258024691,"device=""eth0""",eth0
2025-11-03 22:29:35,592.4501150888889,"device=""eth0""",eth0
2025-11-03 22:29:50,647.1384605454546,"device=""eth0""",eth0
2025-11-03 22:30:05,701.8550303518517,"device=""eth0""",eth0
2025-11-03 22:30:20,756.5427394358975,"device=""eth0""",eth0
2025-11-03 22:30:35,811.2585412539681,"device=""eth0""",eth0
2025-11-03 22:30:50,865.9634626962961,"device=""eth0""",eth0
2025-11-03 22:31:05,920.6787024166667,"device=""eth0""",eth0
2025-11-03 22:31:20,975.4111951764706,"device=""eth0""",eth0
2025-11-03 22:31:35,1030.1190057654323,"device=""eth0""",eth0
2025-11-03 22:31:50,1084.8266959415203,"device=""eth0""",eth0
2025-11-03 22:32:05,1093.8701754385963,"device=""eth0""",eth0
2025-11-03 22:32:20,1094.017543859649,"device=""eth0""",eth0
2025-11-03 22:32:35,1094.0350877192982,"device=""eth0""",eth0
2025-11-03 22:32:50,1094.0315789473684,"device=""eth0""",eth0
2025-11-03 22:33:05,1093.936842105263,"device=""eth0""",eth0
2025-11-03 22:33:20,1093.9614035087718,"device=""eth0""",eth0
2025-11-03 22:33:35,1093.9508771929823,"device=""eth0""",eth0
2025-11-03 22:33:50,1093.8105263157893,"device=""eth0""",eth0
2025-11-03 22:34:05,1093.7087719298245,"device=""eth0""",eth0
2025-11-03 22:34:20,1093.6912280701754,"device=""eth0""",eth0
2025-11-03 22:34:35,1093.6807017543858,"device=""eth0""",eth0
2025-11-03 22:34:50,1093.6421052631579,"device=""eth0""",eth0
2025-11-03 22:35:05,1093.6736842105263,"device=""eth0""",eth0
2025-11-03 22:35:20,1093.6315789473683,"device=""eth0""",eth0
2025-11-03 22:35:35,1093.656140350877,"device=""eth0""",eth0
2025-11-03 22:35:50,1093.6105263157895,"device=""eth0""",eth0
2025-11-03 22:36:05,1093.578947368421,"device=""eth0""",eth0
2025-11-03 22:36:20,1093.5543859649122,"device=""eth0""",eth0
2025-11-03 22:36:35,1093.5473684210526,"device=""eth0""",eth0
2025-11-03 22:36:50,1093.6315789473683,"device=""eth0""",eth0
2025-11-03 22:37:05,1093.6736842105263,"device=""eth0""",eth0
2025-11-03 22:37:20,1093.7894736842104,"device=""eth0""",eth0
2025-11-03 22:37:35,1093.8105263157893,"device=""eth0""",eth0
2025-11-03 22:37:50,1093.8315789473684,"device=""eth0""",eth0
2025-11-03 22:38:05,1093.817543859649,"device=""eth0""",eth0
2025-11-03 22:38:20,1093.8245614035086,"device=""eth0""",eth0
2025-11-03 22:38:35,1093.9543859649123,"device=""eth0""",eth0
2025-11-03 22:38:50,1094.0947368421052,"device=""eth0""",eth0
2025-11-03 22:39:05,1094.0631578947368,"device=""eth0""",eth0
2025-11-03 22:39:20,1094.080701754386,"device=""eth0""",eth0
2025-11-03 22:39:35,1094.0842105263157,"device=""eth0""",eth0
2025-11-03 22:39:50,1094.0666666666666,"device=""eth0""",eth0
2025-11-03 22:40:05,1094.1473684210525,"device=""eth0""",eth0
2025-11-03 22:40:20,1094.1403508771928,"device=""eth0""",eth0
2025-11-03 22:40:35,1094.217543859649,"device=""eth0""",eth0
2025-11-03 22:40:50,1094.221052631579,"device=""eth0""",eth0
2025-11-03 22:41:05,1094.2666666666667,"device=""eth0""",eth0
2025-11-03 22:41:20,1094.217543859649,"device=""eth0""",eth0
2025-11-03 22:41:35,1094.256140350877,"device=""eth0""",eth0
2025-11-03 22:41:50,1094.357894736842,"device=""eth0""",eth0
2025-11-03 22:42:05,1094.438596491228,"device=""eth0""",eth0
2025-11-03 22:42:20,1094.5052631578947,"device=""eth0""",eth0
2025-11-03 22:42:35,1094.5964912280701,"device=""eth0""",eth0
2025-11-03 22:42:50,1094.6526315789472,"device=""eth0""",eth0
2025-11-03 22:43:05,1094.719298245614,"device=""eth0""",eth0
2025-11-03 22:43:20,1094.7473684210524,"device=""eth0""",eth0
2025-11-03 22:43:35,1094.719298245614,"device=""eth0""",eth0
2025-11-03 22:43:50,1094.7122807017543,"device=""eth0""",eth0
2025-11-03 22:44:05,1094.7228070175438,"device=""eth0""",eth0
2025-11-03 22:44:20,1094.7894736842104,"device=""eth0""",eth0
2025-11-03 22:44:35,1094.8947368421052,"device=""eth0""",eth0
2025-11-03 22:44:50,1094.9333333333332,"device=""eth0""",eth0
2025-11-03 22:45:05,1094.9473684210525,"device=""eth0""",eth0
2025-11-03 22:45:20,1094.957894736842,"device=""eth0""",eth0
2025-11-03 22:45:35,1095.1017543859648,"device=""eth0""",eth0
2025-11-03 22:45:50,1095.1719298245612,"device=""eth0""",eth0
2025-11-03 22:46:05,1095.277192982456,"device=""eth0""",eth0
2025-11-03 22:46:20,1095.2596491228069,"device=""eth0""",eth0
2025-11-03 22:46:35,1095.2140350877191,"device=""eth0""",eth0
2025-11-03 22:46:50,1095.1649122807016,"device=""eth0""",eth0
2025-11-03 22:47:05,1095.1894736842105,"device=""eth0""",eth0
2025-11-03 22:27:20,0.0,"device=""lo""",lo
2025-11-03 22:27:35,0.0,"device=""lo""",lo
2025-11-03 22:27:50,0.0,"device=""lo""",lo
2025-11-03 22:28:05,0.0,"device=""lo""",lo
2025-11-03 22:28:20,0.0,"device=""lo""",lo
2025-11-03 22:28:35,0.0,"device=""lo""",lo
2025-11-03 22:28:50,0.0,"device=""lo""",lo
2025-11-03 22:29:05,0.0,"device=""lo""",lo
2025-11-03 22:29:20,0.0,"device=""lo""",lo
2025-11-03 22:29:35,0.0,"device=""lo""",lo
2025-11-03 22:29:50,0.0,"device=""lo""",lo
2025-11-03 22:30:05,0.0,"device=""lo""",lo
2025-11-03 22:30:20,0.0,"device=""lo""",lo
2025-11-03 22:30:35,0.0,"device=""lo""",lo
2025-11-03 22:30:50,0.0,"device=""lo""",lo
2025-11-03 22:31:05,0.0,"device=""lo""",lo
2025-11-03 22:31:20,0.0,"device=""lo""",lo
2025-11-03 22:31:35,0.0,"device=""lo""",lo
2025-11-03 22:31:50,0.0,"device=""lo""",lo
2025-11-03 22:32:05,0.0,"device=""lo""",lo
2025-11-03 22:32:20,0.0,"device=""lo""",lo
2025-11-03 22:32:35,0.0,"device=""lo""",lo
2025-11-03 22:32:50,0.0,"device=""lo""",lo
2025-11-03 22:33:05,0.0,"device=""lo""",lo
2025-11-03 22:33:20,0.0,"device=""lo""",lo
2025-11-03 22:33:35,0.0,"device=""lo""",lo
2025-11-03 22:33:50,0.0,"device=""lo""",lo
2025-11-03 22:34:05,0.0,"device=""lo""",lo
2025-11-03 22:34:20,0.0,"device=""lo""",lo
2025-11-03 22:34:35,0.0,"device=""lo""",lo
2025-11-03 22:34:50,0.0,"device=""lo""",lo
2025-11-03 22:35:05,0.0,"device=""lo""",lo
2025-11-03 22:35:20,0.0,"device=""lo""",lo
2025-11-03 22:35:35,0.0,"device=""lo""",lo
2025-11-03 22:35:50,0.0,"device=""lo""",lo
2025-11-03 22:36:05,0.0,"device=""lo""",lo
2025-11-03 22:36:20,0.0,"device=""lo""",lo
2025-11-03 22:36:35,0.0,"device=""lo""",lo
2025-11-03 22:36:50,0.0,"device=""lo""",lo
2025-11-03 22:37:05,0.0,"device=""lo""",lo
2025-11-03 22:37:20,0.0,"device=""lo""",lo
2025-11-03 22:37:35,0.0,"device=""lo""",lo
2025-11-03 22:37:50,0.0,"device=""lo""",lo
2025-11-03 22:38:05,0.0,"device=""lo""",lo
2025-11-03 22:38:20,0.0,"device=""lo""",lo
2025-11-03 22:38:35,0.0,"device=""lo""",lo
2025-11-03 22:38:50,0.0,"device=""lo""",lo
2025-11-03 22:39:05,0.0,"device=""lo""",lo
2025-11-03 22:39:20,0.0,"device=""lo""",lo
2025-11-03 22:39:35,0.0,"device=""lo""",lo
2025-11-03 22:39:50,0.0,"device=""lo""",lo
2025-11-03 22:40:05,0.0,"device=""lo""",lo
2025-11-03 22:40:20,0.0,"device=""lo""",lo
2025-11-03 22:40:35,0.0,"device=""lo""",lo
2025-11-03 22:40:50,0.0,"device=""lo""",lo
2025-11-03 22:41:05,0.0,"device=""lo""",lo
2025-11-03 22:41:20,0.0,"device=""lo""",lo
2025-11-03 22:41:35,0.0,"device=""lo""",lo
2025-11-03 22:41:50,0.0,"device=""lo""",lo
2025-11-03 22:42:05,0.0,"device=""lo""",lo
2025-11-03 22:42:20,0.0,"device=""lo""",lo
2025-11-03 22:42:35,0.0,"device=""lo""",lo
2025-11-03 22:42:50,0.0,"device=""lo""",lo
2025-11-03 22:43:05,0.0,"device=""lo""",lo
2025-11-03 22:43:20,0.0,"device=""lo""",lo
