timestamp,value,metric,container_label_com_docker_compose_service
2025-11-03 22:27:09,22.225069955817382,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:27:24,36.24294551845343,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:27:39,49.87694891484275,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:27:54,64.84813917030495,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:28:09,77.60349703762508,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:28:24,91.04366261426821,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:28:39,102.99461775305272,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:28:54,120.92100871083063,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:29:09,135.37675627904676,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:29:24,150.49758389141164,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:29:39,164.0305149660942,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:29:54,178.1833769379845,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:30:09,191.60530362502888,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:30:24,206.26310498715173,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:30:39,219.857299248989,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:30:54,235.29064983903277,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:31:09,248.24949689657157,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:31:24,262.3904401183624,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:31:39,276.0374236458282,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:31:54,283.28621784804386,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:32:09,282.95830077132536,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:32:24,282.81392929215343,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:32:39,281.7346563763323,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:32:54,283.88975318504816,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:33:09,284.9052516839487,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:33:24,287.07119014894397,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:33:39,283.817447710749,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:33:54,282.5501567288205,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:34:09,282.0361291585948,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:34:24,282.51465350422075,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:34:39,281.52095565337265,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:34:54,280.82511575983744,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:35:09,281.76834534910364,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:35:24,280.2699553583963,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:35:39,279.04180280742105,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:35:54,279.463906078144,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:36:09,278.54963114352506,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:36:24,277.68533082967537,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:36:39,276.7284540954095,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:36:54,276.464808579231,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:37:09,278.5728150200279,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:37:24,277.43823009597304,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:37:39,277.0042498145759,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:37:54,276.79614383224265,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:38:09,277.3435983924973,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:38:24,276.208489330995,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:38:39,275.45345638633114,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:38:54,275.8218813927532,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:39:09,274.9477918401099,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:39:24,275.83239674065754,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:39:39,277.1610612514122,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:39:54,275.5012925312652,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:40:09,278.49575898356386,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:40:24,277.98099820784125,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:40:39,278.9511069851183,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:40:54,278.8628776615143,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:41:09,281.47488659996975,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:41:24,281.54282976594754,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:41:39,280.2569006966501,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:41:54,279.74666250976463,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:42:09,279.95456728493957,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:42:24,279.9051300070275,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:42:39,278.3617189301763,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:42:54,278.3586996055172,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:43:09,279.1238212410785,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:43:24,281.9614094727322,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:43:39,280.3251340183158,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:43:54,282.13693587365816,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:44:09,282.53549838324193,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:44:24,281.69998700208316,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:44:39,281.49133645988377,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:44:54,280.0266055206455,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:45:09,280.89097880446053,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:45:24,280.0789161988464,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:45:39,280.84161325632385,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:45:54,278.71368843812536,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:46:09,279.71441602638316,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:46:24,281.7785042218692,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:46:39,279.79635884570644,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:46:54,279.7571502641499,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:27:09,0.786940491163037,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:27:24,0.9492678331090176,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:27:39,0.8500479333998936,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:27:54,2.6357479467525424,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:28:09,2.5259067224874,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:28:24,2.455592439575803,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:28:39,2.4132917617237006,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:28:54,5.213150608152118,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:29:09,6.586304079069477,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:29:24,6.570823599427602,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:29:39,6.48505119232692,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:29:54,6.441435493514474,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:30:09,6.421621438038696,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:30:24,6.420368382328349,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:30:39,6.356916705444393,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:30:54,6.347810234762407,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:31:09,6.593190040268804,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:31:24,6.54816832388075,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:31:39,6.587518127964997,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:31:54,6.136862555319433,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:32:09,5.906072356417405,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:32:24,5.896909387669141,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:32:39,4.322397527251804,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:32:54,4.335753425139627,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:33:09,4.338853162220986,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:33:24,4.336348597374257,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:33:39,1.672281927058997,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:33:54,0.24549171991498966,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
