timestamp,value,metric,container_label_com_docker_compose_service
2025-11-04 02:56:50,914.790794476686,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:57:05,1752.5439472888022,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:57:20,2556.3354867315497,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:57:35,3382.7828779781225,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:57:50,4263.082120080359,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:58:05,5079.2029445656435,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:58:20,5896.531073446326,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:58:35,6726.559369444911,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:58:50,7523.716863922921,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:59:05,8326.813001196388,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:59:20,9158.228523412288,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:59:35,9954.62402175185,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 02:59:50,10705.843463941987,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:00:05,11585.001552106429,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:00:20,12328.750618948565,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:00:35,13152.978711393638,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:00:50,13972.710094332964,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:01:05,14768.38015699795,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:01:20,15661.837303114233,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:01:35,16361.332497852623,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:01:50,16322.253624105399,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:02:05,16265.491659011706,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:02:20,16257.476376544206,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:02:35,16207.159612085565,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:02:50,16208.19896242288,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:03:05,16177.347822431482,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:03:20,16196.673529587137,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:03:35,16207.81937784767,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:03:50,16196.492581810528,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:04:05,16130.618546618043,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:04:20,16191.293098007864,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:04:35,16212.994754913318,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:04:50,16176.84620530945,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:05:05,16211.233052676653,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 03:05:20,16231.330119194874,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
