timestamp,value,metric,device
2025-11-04 02:56:59,28044.490979555554,"device=""vda""",vda
2025-11-04 02:57:14,25775.158613333333,"device=""vda""",vda
2025-11-04 02:57:29,40211.11466666666,"device=""vda""",vda
2025-11-04 02:57:44,133342.296064,"device=""vda""",vda
2025-11-04 02:57:59,250500.55274951112,"device=""vda""",vda
2025-11-04 02:58:14,590178.3989665186,"device=""vda""",vda
2025-11-04 02:58:29,649399.8396627301,"device=""vda""",vda
2025-11-04 02:58:44,645042.5306453332,"device=""vda""",vda
2025-11-04 02:58:59,642841.649152,"device=""vda""",vda
2025-11-04 02:59:14,640971.9800718222,"device=""vda""",vda
2025-11-04 02:59:29,644955.9118403231,"device=""vda""",vda
2025-11-04 02:59:44,643558.943706074,"device=""vda""",vda
2025-11-04 02:59:59,643636.8707478974,"device=""vda""",vda
2025-11-04 03:00:14,643182.9332683175,"device=""vda""",vda
2025-11-04 03:00:29,647493.4707086222,"device=""vda""",vda
2025-11-04 03:00:44,649558.3522133332,"device=""vda""",vda
2025-11-04 03:00:59,649712.1663096473,"device=""vda""",vda
2025-11-04 03:01:14,650171.6860017778,"device=""vda""",vda
2025-11-04 03:01:29,662474.1052631579,"device=""vda""",vda
2025-11-04 03:01:44,648950.1192982455,"device=""vda""",vda
2025-11-04 03:01:59,648907.0035087719,"device=""vda""",vda
2025-11-04 03:02:14,638099.3122807017,"device=""vda""",vda
2025-11-04 03:02:29,566915.1438596491,"device=""vda""",vda
2025-11-04 03:02:44,462675.5368421052,"device=""vda""",vda
2025-11-04 03:02:59,149726.7649122807,"device=""vda""",vda
2025-11-04 03:03:14,85771.67719298245,"device=""vda""",vda
2025-11-04 03:03:29,87467.5649122807,"device=""vda""",vda
2025-11-04 03:03:44,85196.79999999999,"device=""vda""",vda
2025-11-04 03:03:59,84708.15438596491,"device=""vda""",vda
2025-11-04 03:04:14,78772.54736842104,"device=""vda""",vda
2025-11-04 03:04:29,85311.77543859648,"device=""vda""",vda
2025-11-04 03:04:44,85211.17192982456,"device=""vda""",vda
2025-11-04 03:04:59,87869.9789473684,"device=""vda""",vda
2025-11-04 03:05:14,85196.79999999999,"device=""vda""",vda
2025-11-04 03:05:29,91592.30877192982,"device=""vda""",vda
2025-11-04 03:05:44,93446.28771929824,"device=""vda""",vda
2025-11-04 03:05:59,96593.74035087718,"device=""vda""",vda
2025-11-04 03:06:14,89307.17192982456,"device=""vda""",vda
2025-11-04 03:06:29,98749.5298245614,"device=""vda""",vda
2025-11-04 03:06:44,100445.41754385964,"device=""vda""",vda
2025-11-04 03:06:59,101566.42807017543,"device=""vda""",vda
2025-11-04 03:07:14,94984.0842105263,"device=""vda""",vda
2025-11-04 03:07:29,103017.99298245613,"device=""vda""",vda
2025-11-04 03:07:44,102917.3894736842,"device=""vda""",vda
2025-11-04 03:07:59,104282.72280701753,"device=""vda""",vda
2025-11-04 03:08:14,100603.50877192982,"device=""vda""",vda
2025-11-04 03:08:29,106754.6947368421,"device=""vda""",vda
2025-11-04 03:08:44,107890.07719298244,"device=""vda""",vda
