timestamp,value,metric,container_label_com_docker_compose_service
2025-11-03 22:03:35,19.259714845597674,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:03:50,33.13852618704407,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:04:05,47.830461341756916,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:04:20,62.8613930579537,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:04:35,76.08186823337152,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:04:50,89.74028740850343,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:05:05,103.78102578321702,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:05:20,120.2293922060044,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:05:35,135.23534728581743,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:05:50,149.33875242933993,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:06:05,162.141315000496,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:06:20,176.72477701211145,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:06:35,189.7114925569799,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:06:50,202.90679176813256,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:07:05,216.05706388038809,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:07:20,231.16215009011867,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:07:35,245.13310199118644,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:07:50,257.81865245731206,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:08:05,272.735555891795,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:08:20,280.1013186843986,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:08:35,281.2889192934449,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:08:50,278.76307253509316,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:09:05,278.225423544018,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:09:20,278.8685302529019,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:09:35,280.06206089813185,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:09:50,280.07417326257195,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:10:05,277.9880807469586,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:10:20,276.7740466305814,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:10:35,275.39856314401436,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:10:50,276.99530516431923,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:11:05,275.1040328436575,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:11:20,275.96821583534995,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:11:35,277.28602189755424,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:11:50,277.1388548415339,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:12:05,275.7999713265659,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:12:20,275.92183446020465,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:12:35,276.6978700693123,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:12:50,275.51998768266054,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:13:05,277.50091634477116,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:13:20,274.56503262694304,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:13:35,275.9028574838278,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:13:50,275.8503603770745,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:14:05,276.14420415103353,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:14:20,274.5721673472101,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:14:35,275.7379788787777,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:14:50,275.1548911898172,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:15:05,273.6886677235013,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:15:20,276.07119825493095,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:15:35,275.2130681818182,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:15:50,276.29635088236427,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:16:05,275.8406327486777,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:16:20,274.98109349616266,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:16:35,275.8285216560599,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:16:50,276.82159321830943,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:17:05,276.25877625877627,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:17:20,278.0253118225075,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:17:35,277.4053537754898,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:17:50,276.822101755259,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:18:05,277.43555524337995,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:18:20,278.30642348572655,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:18:35,276.52555963798557,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:18:50,277.1500964657344,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:19:05,277.1742191680513,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:19:20,275.7146214584627,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:19:35,276.04139344405627,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:19:50,278.3067145464841,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:20:05,276.8082587422601,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:20:20,278.8363861325235,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:20:35,275.98353990241714,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:20:50,276.7313882982636,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:21:05,278.25464697774595,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:21:20,277.4026866341354,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:21:35,276.8419392707585,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:21:50,277.01324010868376,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:22:05,275.020572529108,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:22:20,274.93001762259615,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:22:35,274.91859639550785,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:22:50,276.3958979989724,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:23:05,274.413300732128,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-03 22:03:35,1.0399503045495526,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:03:50,0.844361075318554,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:04:05,1.0834490992624835,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:04:20,2.4835994679543067,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:04:35,2.4236642917954923,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:04:50,2.3690721403107307,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:05:05,2.3307557078712295,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:05:20,5.746073993922094,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:05:35,6.4431560899444555,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:05:50,6.363765398954019,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:06:05,6.3925007531419755,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:06:20,6.318121755905294,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:06:35,6.307865440709408,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:06:50,6.291180615857324,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:07:05,6.2512467336571955,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:07:20,6.238860884621946,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:07:35,6.463567978908953,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:07:50,6.457931694994588,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:08:05,6.581878782562932,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:08:20,5.929188548195833,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:08:35,5.899787888578291,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:08:50,5.645240466205698,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:09:05,4.314420389838699,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:09:20,4.314314629798886,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:09:35,4.31294022096817,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:09:50,4.328031026923725,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:10:05,0.983854249020538,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:10:20,0.24513065463892256,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:10:35,0.24646759127223047,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:10:50,0.2449368063039736,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:11:05,0.24593245289515195,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:11:20,0.2462439010662361,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:11:35,0.24539361135260954,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:11:50,0.4916748905145378,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:12:05,0.49257097419983614,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:12:20,0.24673081667900323,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:12:35,0.24643635429098504,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:12:50,0.2461599054745963,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:13:05,0.24522769391379895,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:13:20,0.2452165261926281,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-03 22:13:35,0.24617635370618496,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
