timestamp,value,metric,device
2025-11-03 22:03:44,0.0,"device=""vda""",vda
2025-11-03 22:03:59,0.0,"device=""vda""",vda
2025-11-03 22:04:14,0.0,"device=""vda""",vda
2025-11-03 22:04:29,0.0,"device=""vda""",vda
2025-11-03 22:04:44,0.0,"device=""vda""",vda
2025-11-03 22:04:59,0.0,"device=""vda""",vda
2025-11-03 22:05:14,0.0,"device=""vda""",vda
2025-11-03 22:05:29,0.0,"device=""vda""",vda
2025-11-03 22:05:44,0.0,"device=""vda""",vda
2025-11-03 22:05:59,0.0,"device=""vda""",vda
2025-11-03 22:06:14,0.0,"device=""vda""",vda
2025-11-03 22:06:29,0.0,"device=""vda""",vda
2025-11-03 22:06:44,0.0,"device=""vda""",vda
2025-11-03 22:06:59,0.0,"device=""vda""",vda
2025-11-03 22:07:14,0.0,"device=""vda""",vda
2025-11-03 22:07:29,0.0,"device=""vda""",vda
2025-11-03 22:07:44,0.0,"device=""vda""",vda
2025-11-03 22:07:59,0.0,"device=""vda""",vda
2025-11-03 22:08:14,0.0,"device=""vda""",vda
2025-11-03 22:08:29,0.0,"device=""vda""",vda
2025-11-03 22:08:44,0.0,"device=""vda""",vda
2025-11-03 22:08:59,0.0,"device=""vda""",vda
2025-11-03 22:09:14,0.0,"device=""vda""",vda
2025-11-03 22:09:29,0.0,"device=""vda""",vda
2025-11-03 22:09:44,0.0,"device=""vda""",vda
2025-11-03 22:09:59,0.0,"device=""vda""",vda
2025-11-03 22:10:14,0.0,"device=""vda""",vda
2025-11-03 22:10:29,0.0,"device=""vda""",vda
2025-11-03 22:10:44,0.0,"device=""vda""",vda
2025-11-03 22:10:59,0.0,"device=""vda""",vda
2025-11-03 22:11:14,0.0,"device=""vda""",vda
2025-11-03 22:11:29,0.0,"device=""vda""",vda
2025-11-03 22:11:44,0.0,"device=""vda""",vda
2025-11-03 22:11:59,0.0,"device=""vda""",vda
2025-11-03 22:12:14,0.0,"device=""vda""",vda
2025-11-03 22:12:29,0.0,"device=""vda""",vda
2025-11-03 22:12:44,0.0,"device=""vda""",vda
2025-11-03 22:12:59,0.0,"device=""vda""",vda
2025-11-03 22:13:14,0.0,"device=""vda""",vda
2025-11-03 22:13:29,0.0,"device=""vda""",vda
2025-11-03 22:13:44,0.0,"device=""vda""",vda
2025-11-03 22:13:59,0.0,"device=""vda""",vda
2025-11-03 22:14:14,0.0,"device=""vda""",vda
2025-11-03 22:14:29,0.0,"device=""vda""",vda
2025-11-03 22:14:44,0.0,"device=""vda""",vda
2025-11-03 22:14:59,0.0,"device=""vda""",vda
2025-11-03 22:15:14,0.0,"device=""vda""",vda
2025-11-03 22:15:29,0.0,"device=""vda""",vda
2025-11-03 22:15:44,0.0,"device=""vda""",vda
2025-11-03 22:15:59,0.0,"device=""vda""",vda
2025-11-03 22:16:14,0.0,"device=""vda""",vda
2025-11-03 22:16:29,0.0,"device=""vda""",vda
2025-11-03 22:16:44,0.0,"device=""vda""",vda
2025-11-03 22:16:59,0.0,"device=""vda""",vda
2025-11-03 22:17:14,0.0,"device=""vda""",vda
2025-11-03 22:17:29,0.0,"device=""vda""",vda
2025-11-03 22:17:44,0.0,"device=""vda""",vda
2025-11-03 22:17:59,0.0,"device=""vda""",vda
2025-11-03 22:18:14,0.0,"device=""vda""",vda
2025-11-03 22:18:29,0.0,"device=""vda""",vda
2025-11-03 22:18:44,0.0,"device=""vda""",vda
2025-11-03 22:18:59,0.0,"device=""vda""",vda
2025-11-03 22:19:14,0.0,"device=""vda""",vda
2025-11-03 22:19:29,0.0,"device=""vda""",vda
2025-11-03 22:19:44,0.0,"device=""vda""",vda
2025-11-03 22:19:59,0.0,"device=""vda""",vda
2025-11-03 22:20:14,0.0,"device=""vda""",vda
2025-11-03 22:20:29,0.0,"device=""vda""",vda
2025-11-03 22:20:44,0.0,"device=""vda""",vda
2025-11-03 22:20:59,0.0,"device=""vda""",vda
2025-11-03 22:21:14,0.0,"device=""vda""",vda
2025-11-03 22:21:29,0.0,"device=""vda""",vda
2025-11-03 22:21:44,0.0,"device=""vda""",vda
2025-11-03 22:21:59,0.0,"device=""vda""",vda
2025-11-03 22:22:14,0.0,"device=""vda""",vda
2025-11-03 22:22:29,0.0,"device=""vda""",vda
2025-11-03 22:22:44,0.0,"device=""vda""",vda
2025-11-03 22:22:59,0.0,"device=""vda""",vda
2025-11-03 22:23:14,0.0,"device=""vda""",vda
