timestamp,value,metric,device
2025-11-03 22:03:45,5.369429333333334,"device=""eth0""",eth0
2025-11-03 22:04:00,7.503957333333332,"device=""eth0""",eth0
2025-11-03 22:04:15,10.072746666666665,"device=""eth0""",eth0
2025-11-03 22:04:30,13.915498666666664,"device=""eth0""",eth0
2025-11-03 22:04:45,16.142762666666666,"device=""eth0""",eth0
2025-11-03 22:05:00,18.400938666666665,"device=""eth0""",eth0
2025-11-03 22:05:15,23.661056,"device=""eth0""",eth0
2025-11-03 22:05:30,26.688508,"device=""eth0""",eth0
2025-11-03 22:05:45,29.558848,"device=""eth0""",eth0
2025-11-03 22:06:00,31.815478399999996,"device=""eth0""",eth0
2025-11-03 22:06:15,34.08363054545455,"device=""eth0""",eth0
2025-11-03 22:06:30,36.360424,"device=""eth0""",eth0
2025-11-03 22:06:45,38.643864615384615,"device=""eth0""",eth0
2025-11-03 22:07:00,40.932528,"device=""eth0""",eth0
2025-11-03 22:07:15,43.22536960000001,"device=""eth0""",eth0
2025-11-03 22:07:30,45.769429333333335,"device=""eth0""",eth0
2025-11-03 22:07:45,48.06760909803921,"device=""eth0""",eth0
2025-11-03 22:08:00,50.36821333333333,"device=""eth0""",eth0
2025-11-03 22:08:15,52.68771929824561,"device=""eth0""",eth0
2025-11-03 22:08:30,52.29473684210526,"device=""eth0""",eth0
2025-11-03 22:08:45,52.29473684210526,"device=""eth0""",eth0
2025-11-03 22:09:00,52.04912280701754,"device=""eth0""",eth0
2025-11-03 22:09:15,50.72280701754386,"device=""eth0""",eth0
2025-11-03 22:09:30,50.72280701754386,"device=""eth0""",eth0
2025-11-03 22:09:45,50.72280701754386,"device=""eth0""",eth0
2025-11-03 22:10:00,47.9719298245614,"device=""eth0""",eth0
2025-11-03 22:10:15,47.23508771929824,"device=""eth0""",eth0
2025-11-03 22:10:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:10:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:11:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:11:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:11:30,46.89122807017544,"device=""eth0""",eth0
2025-11-03 22:11:45,46.89122807017544,"device=""eth0""",eth0
2025-11-03 22:12:00,46.89122807017544,"device=""eth0""",eth0
2025-11-03 22:12:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:12:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:12:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:13:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:13:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:13:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:13:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:14:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:14:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:14:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:14:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:15:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:15:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:15:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:15:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:16:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:16:15,46.4,"device=""eth0""",eth0
2025-11-03 22:16:30,46.4,"device=""eth0""",eth0
2025-11-03 22:16:45,46.4,"device=""eth0""",eth0
2025-11-03 22:17:00,46.4,"device=""eth0""",eth0
2025-11-03 22:17:15,46.4,"device=""eth0""",eth0
2025-11-03 22:17:30,46.4,"device=""eth0""",eth0
2025-11-03 22:17:45,46.4,"device=""eth0""",eth0
2025-11-03 22:18:00,46.4,"device=""eth0""",eth0
2025-11-03 22:18:15,46.4,"device=""eth0""",eth0
2025-11-03 22:18:30,46.4,"device=""eth0""",eth0
2025-11-03 22:18:45,46.4,"device=""eth0""",eth0
2025-11-03 22:19:00,46.4,"device=""eth0""",eth0
2025-11-03 22:19:15,46.4,"device=""eth0""",eth0
2025-11-03 22:19:30,46.4,"device=""eth0""",eth0
2025-11-03 22:19:45,46.4,"device=""eth0""",eth0
2025-11-03 22:20:00,46.4,"device=""eth0""",eth0
2025-11-03 22:20:15,46.4,"device=""eth0""",eth0
2025-11-03 22:20:30,46.4,"device=""eth0""",eth0
2025-11-03 22:20:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:21:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:21:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:21:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:21:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:22:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:22:15,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:22:30,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:22:45,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:23:00,46.64561403508772,"device=""eth0""",eth0
2025-11-03 22:23:15,46.792982456140344,"device=""eth0""",eth0
2025-11-03 22:03:45,0.0,"device=""lo""",lo
2025-11-03 22:04:00,0.0,"device=""lo""",lo
2025-11-03 22:04:15,0.0,"device=""lo""",lo
2025-11-03 22:04:30,0.0,"device=""lo""",lo
2025-11-03 22:04:45,0.0,"device=""lo""",lo
2025-11-03 22:05:00,0.0,"device=""lo""",lo
2025-11-03 22:05:15,0.0,"device=""lo""",lo
2025-11-03 22:05:30,0.0,"device=""lo""",lo
2025-11-03 22:05:45,0.0,"device=""lo""",lo
2025-11-03 22:06:00,0.0,"device=""lo""",lo
2025-11-03 22:06:15,0.0,"device=""lo""",lo
2025-11-03 22:06:30,0.0,"device=""lo""",lo
2025-11-03 22:06:45,0.0,"device=""lo""",lo
2025-11-03 22:07:00,0.0,"device=""lo""",lo
2025-11-03 22:07:15,0.0,"device=""lo""",lo
2025-11-03 22:07:30,0.0,"device=""lo""",lo
2025-11-03 22:07:45,0.0,"device=""lo""",lo
2025-11-03 22:08:00,0.0,"device=""lo""",lo
2025-11-03 22:08:15,0.0,"device=""lo""",lo
2025-11-03 22:08:30,0.0,"device=""lo""",lo
2025-11-03 22:08:45,0.0,"device=""lo""",lo
2025-11-03 22:09:00,0.0,"device=""lo""",lo
2025-11-03 22:09:15,0.0,"device=""lo""",lo
2025-11-03 22:09:30,0.0,"device=""lo""",lo
2025-11-03 22:09:45,0.0,"device=""lo""",lo
2025-11-03 22:10:00,0.0,"device=""lo""",lo
2025-11-03 22:10:15,0.0,"device=""lo""",lo
2025-11-03 22:10:30,0.0,"device=""lo""",lo
2025-11-03 22:10:45,0.0,"device=""lo""",lo
2025-11-03 22:11:00,0.0,"device=""lo""",lo
2025-11-03 22:11:15,0.0,"device=""lo""",lo
2025-11-03 22:11:30,0.0,"device=""lo""",lo
2025-11-03 22:11:45,0.0,"device=""lo""",lo
2025-11-03 22:12:00,0.0,"device=""lo""",lo
2025-11-03 22:12:15,0.0,"device=""lo""",lo
2025-11-03 22:12:30,0.0,"device=""lo""",lo
2025-11-03 22:12:45,0.0,"device=""lo""",lo
2025-11-03 22:13:00,0.0,"device=""lo""",lo
2025-11-03 22:13:15,0.0,"device=""lo""",lo
2025-11-03 22:13:30,0.0,"device=""lo""",lo
2025-11-03 22:13:45,0.0,"device=""lo""",lo
2025-11-03 22:14:00,0.0,"device=""lo""",lo
