timestamp,value,metric,container_label_com_docker_compose_service
2025-11-04 00:02:23,19.06922758920801,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:02:38,34.814924148677754,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:02:53,47.30451830827679,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:03:08,62.505158003750665,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:03:23,75.13810282339654,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:03:38,87.353305667763,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:03:53,100.71017235063788,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:04:08,117.52304985142517,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:04:23,131.64596834505417,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:04:38,145.46375795247772,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:04:53,159.39222169818927,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:05:08,173.27985832331953,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:05:23,187.43963944212854,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:05:38,199.994051184413,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:05:53,214.71271481896395,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:06:08,226.89581870348036,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:06:23,240.57259092863313,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:06:38,253.73033466795567,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:06:53,268.04333993366953,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:07:08,275.91664005670555,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:07:23,274.9613823202833,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:07:38,276.6243901067225,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:07:53,275.49401160896633,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:08:08,277.4526907726384,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:08:23,278.2326874863937,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:08:38,278.9881968020546,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:08:53,276.659747387679,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:09:08,275.3861355609127,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:09:23,275.3805770593974,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:09:38,275.88064810347686,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:09:53,276.0483681533084,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:10:08,275.9194162792,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:10:23,277.8133622388648,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:10:38,275.79930053560383,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:10:53,278.4373924223157,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:11:08,278.33375470532053,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:11:23,277.97552875494034,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:11:38,278.1385433669162,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:11:53,278.24914924390924,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:12:08,278.13090534272465,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:12:23,279.450158297346,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:12:38,279.15462923538706,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:12:53,277.30839182649345,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:13:08,277.8604886338897,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:13:23,276.7250913468942,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:13:38,276.40961784668264,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:13:53,277.4733980746615,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:14:08,277.57233054716335,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:14:23,276.51085235472976,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:14:38,276.31671299025805,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:14:53,276.3760101487976,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:15:08,276.0945467508729,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:15:23,277.8118828205299,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:15:38,278.7672920553346,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:15:53,277.79840031377387,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:16:08,280.49325854170405,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:16:23,279.4854971527614,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:16:38,279.869095806997,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:16:53,278.5542151794096,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:17:08,278.49475588974195,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:17:23,277.714089990843,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:17:38,280.0071709282134,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:17:53,280.79501377255616,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:18:08,281.9819502220968,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:18:23,280.3021527682711,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:18:38,280.7569429101481,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:18:53,281.46415369615687,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:19:08,281.09663759499705,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:19:23,280.10308953452136,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:19:38,281.54460136931243,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:19:53,280.69006132546224,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:20:08,278.97637684423927,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:20:23,276.05642661709356,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:20:38,279.22992919294046,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:20:53,276.8735925694683,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:21:08,276.13743568880926,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:21:23,275.5034803760068,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:21:38,275.64549895324495,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:21:53,275.5782458328807,"container_label_com_docker_compose_service=""cadvisor""",cadvisor
2025-11-04 00:02:23,1.2284734370479178,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:02:38,0.924307637052274,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:02:53,0.8207464587170868,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:03:08,2.5703914652732425,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:03:23,2.523984318118174,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:03:38,2.433634791158148,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:03:53,2.3907307058435743,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:04:08,5.5645248514383745,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:04:23,5.646315715506662,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:04:38,6.521307048984468,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
2025-11-04 00:04:53,6.48457938347605,"container_label_com_docker_compose_service=""compose-post-redis""",compose-post-redis
