timestamp,value,metric,device
2025-11-04 00:02:33,29409.959025777778,"device=""vda""",vda
2025-11-04 00:02:48,27600.30344533333,"device=""vda""",vda
2025-11-04 00:03:03,36071.09632,"device=""vda""",vda
2025-11-04 00:03:18,92997.20829155557,"device=""vda""",vda
2025-11-04 00:03:33,215718.61890844448,"device=""vda""",vda
2025-11-04 00:03:48,603339.0969742222,"device=""vda""",vda
2025-11-04 00:04:03,668657.2439974603,"device=""vda""",vda
2025-11-04 00:04:18,663621.1069155555,"device=""vda""",vda
2025-11-04 00:04:33,659661.9300914567,"device=""vda""",vda
2025-11-04 00:04:48,655101.6875804444,"device=""vda""",vda
2025-11-04 00:05:03,657378.3602682828,"device=""vda""",vda
2025-11-04 00:05:18,652781.7847845926,"device=""vda""",vda
2025-11-04 00:05:33,652502.6105151452,"device=""vda""",vda
2025-11-04 00:05:48,650687.4614735238,"device=""vda""",vda
2025-11-04 00:06:03,657479.6780581926,"device=""vda""",vda
2025-11-04 00:06:18,658060.2513635556,"device=""vda""",vda
2025-11-04 00:06:33,658412.4130886275,"device=""vda""",vda
2025-11-04 00:06:48,660569.6477360989,"device=""vda""",vda
2025-11-04 00:07:03,659412.8842105262,"device=""vda""",vda
2025-11-04 00:07:18,650847.2140350876,"device=""vda""",vda
2025-11-04 00:07:33,655661.8105263157,"device=""vda""",vda
2025-11-04 00:07:48,649036.3508771929,"device=""vda""",vda
2025-11-04 00:08:03,610807.0175438595,"device=""vda""",vda
2025-11-04 00:08:18,505863.18596491223,"device=""vda""",vda
2025-11-04 00:08:33,163279.49473684208,"device=""vda""",vda
2025-11-04 00:08:48,96076.35087719298,"device=""vda""",vda
2025-11-04 00:09:03,96220.07017543858,"device=""vda""",vda
2025-11-04 00:09:18,93978.049122807,"device=""vda""",vda
2025-11-04 00:09:33,92813.92280701753,"device=""vda""",vda
2025-11-04 00:09:48,88301.13684210525,"device=""vda""",vda
2025-11-04 00:10:03,97254.849122807,"device=""vda""",vda
2025-11-04 00:10:18,96708.71578947367,"device=""vda""",vda
2025-11-04 00:10:33,99036.96842105262,"device=""vda""",vda
2025-11-04 00:10:48,92310.90526315788,"device=""vda""",vda
2025-11-04 00:11:03,95688.30877192982,"device=""vda""",vda
2025-11-04 00:11:18,96291.92982456139,"device=""vda""",vda
2025-11-04 00:11:33,95242.77894736841,"device=""vda""",vda
2025-11-04 00:11:48,89522.75087719297,"device=""vda""",vda
2025-11-04 00:12:03,91879.74736842104,"device=""vda""",vda
2025-11-04 00:12:18,85742.93333333332,"device=""vda""",vda
2025-11-04 00:12:33,88545.4596491228,"device=""vda""",vda
2025-11-04 00:12:48,80913.96491228069,"device=""vda""",vda
2025-11-04 00:13:03,87855.60701754385,"device=""vda""",vda
2025-11-04 00:13:18,85053.08070175437,"device=""vda""",vda
2025-11-04 00:13:33,84866.24561403508,"device=""vda""",vda
2025-11-04 00:13:48,82207.43859649122,"device=""vda""",vda
2025-11-04 00:14:03,89220.94035087718,"device=""vda""",vda
2025-11-04 00:14:18,91736.02807017542,"device=""vda""",vda
2025-11-04 00:14:33,91922.86315789472,"device=""vda""",vda
2025-11-04 00:14:48,85297.40350877192,"device=""vda""",vda
2025-11-04 00:15:03,89048.47719298245,"device=""vda""",vda
2025-11-04 00:15:18,88861.64210526315,"device=""vda""",vda
2025-11-04 00:15:33,88976.61754385964,"device=""vda""",vda
2025-11-04 00:15:48,83457.79649122806,"device=""vda""",vda
2025-11-04 00:16:03,90787.48070175438,"device=""vda""",vda
2025-11-04 00:16:18,90758.73684210525,"device=""vda""",vda
2025-11-04 00:16:33,93360.05614035086,"device=""vda""",vda
2025-11-04 00:16:48,89494.00701754384,"device=""vda""",vda
2025-11-04 00:17:03,96838.06315789472,"device=""vda""",vda
2025-11-04 00:17:18,95860.77192982455,"device=""vda""",vda
2025-11-04 00:17:33,98275.25614035087,"device=""vda""",vda
2025-11-04 00:17:48,91736.02807017542,"device=""vda""",vda
2025-11-04 00:18:03,101379.59298245613,"device=""vda""",vda
2025-11-04 00:18:18,101911.3543859649,"device=""vda""",vda
2025-11-04 00:18:33,102098.1894736842,"device=""vda""",vda
2025-11-04 00:18:48,95300.26666666666,"device=""vda""",vda
2025-11-04 00:19:03,96248.81403508771,"device=""vda""",vda
2025-11-04 00:19:18,98318.37192982456,"device=""vda""",vda
2025-11-04 00:19:33,98476.46315789473,"device=""vda""",vda
2025-11-04 00:19:48,94308.60350877192,"device=""vda""",vda
2025-11-04 00:20:03,96838.06315789472,"device=""vda""",vda
2025-11-04 00:20:18,100172.35087719298,"device=""vda""",vda
2025-11-04 00:20:33,104627.64912280701,"device=""vda""",vda
2025-11-04 00:20:48,96751.83157894736,"device=""vda""",vda
2025-11-04 00:21:03,102083.81754385964,"device=""vda""",vda
2025-11-04 00:21:18,104814.48421052631,"device=""vda""",vda
2025-11-04 00:21:33,104972.57543859648,"device=""vda""",vda
2025-11-04 00:21:48,100143.60701754385,"device=""vda""",vda
2025-11-04 00:22:03,293819.7333333333,"device=""vda""",vda
