timestamp,value,metric,device
2025-11-04 00:02:32,0.0,"device=""vda""",vda
2025-11-04 00:02:47,0.0,"device=""vda""",vda
2025-11-04 00:03:02,0.0,"device=""vda""",vda
2025-11-04 00:03:17,0.0,"device=""vda""",vda
2025-11-04 00:03:32,0.0,"device=""vda""",vda
2025-11-04 00:03:47,0.0,"device=""vda""",vda
2025-11-04 00:04:02,0.0,"device=""vda""",vda
2025-11-04 00:04:17,0.0,"device=""vda""",vda
2025-11-04 00:04:32,0.0,"device=""vda""",vda
2025-11-04 00:04:47,0.0,"device=""vda""",vda
2025-11-04 00:05:02,0.0,"device=""vda""",vda
2025-11-04 00:05:17,0.0,"device=""vda""",vda
2025-11-04 00:05:32,0.0,"device=""vda""",vda
2025-11-04 00:05:47,0.0,"device=""vda""",vda
2025-11-04 00:06:02,0.0,"device=""vda""",vda
2025-11-04 00:06:17,0.0,"device=""vda""",vda
2025-11-04 00:06:32,0.0,"device=""vda""",vda
2025-11-04 00:06:47,0.0,"device=""vda""",vda
2025-11-04 00:07:02,0.0,"device=""vda""",vda
2025-11-04 00:07:17,0.0,"device=""vda""",vda
2025-11-04 00:07:32,0.0,"device=""vda""",vda
2025-11-04 00:07:47,0.0,"device=""vda""",vda
2025-11-04 00:08:02,0.0,"device=""vda""",vda
2025-11-04 00:08:17,0.0,"device=""vda""",vda
2025-11-04 00:08:32,0.0,"device=""vda""",vda
2025-11-04 00:08:47,0.0,"device=""vda""",vda
2025-11-04 00:09:02,0.0,"device=""vda""",vda
2025-11-04 00:09:17,0.0,"device=""vda""",vda
2025-11-04 00:09:32,0.0,"device=""vda""",vda
2025-11-04 00:09:47,0.0,"device=""vda""",vda
2025-11-04 00:10:02,0.0,"device=""vda""",vda
2025-11-04 00:10:17,0.0,"device=""vda""",vda
2025-11-04 00:10:32,0.0,"device=""vda""",vda
2025-11-04 00:10:47,0.0,"device=""vda""",vda
2025-11-04 00:11:02,0.0,"device=""vda""",vda
2025-11-04 00:11:17,0.0,"device=""vda""",vda
2025-11-04 00:11:32,0.0,"device=""vda""",vda
2025-11-04 00:11:47,0.0,"device=""vda""",vda
2025-11-04 00:12:02,0.0,"device=""vda""",vda
2025-11-04 00:12:17,0.0,"device=""vda""",vda
2025-11-04 00:12:32,0.0,"device=""vda""",vda
2025-11-04 00:12:47,0.0,"device=""vda""",vda
2025-11-04 00:13:02,0.0,"device=""vda""",vda
2025-11-04 00:13:17,0.0,"device=""vda""",vda
2025-11-04 00:13:32,0.0,"device=""vda""",vda
2025-11-04 00:13:47,0.0,"device=""vda""",vda
2025-11-04 00:14:02,0.0,"device=""vda""",vda
2025-11-04 00:14:17,0.0,"device=""vda""",vda
2025-11-04 00:14:32,0.0,"device=""vda""",vda
2025-11-04 00:14:47,0.0,"device=""vda""",vda
2025-11-04 00:15:02,0.0,"device=""vda""",vda
2025-11-04 00:15:17,0.0,"device=""vda""",vda
2025-11-04 00:15:32,0.0,"device=""vda""",vda
2025-11-04 00:15:47,0.0,"device=""vda""",vda
2025-11-04 00:16:02,0.0,"device=""vda""",vda
2025-11-04 00:16:17,0.0,"device=""vda""",vda
2025-11-04 00:16:32,0.0,"device=""vda""",vda
2025-11-04 00:16:47,0.0,"device=""vda""",vda
2025-11-04 00:17:02,0.0,"device=""vda""",vda
2025-11-04 00:17:17,0.0,"device=""vda""",vda
2025-11-04 00:17:32,0.0,"device=""vda""",vda
2025-11-04 00:17:47,0.0,"device=""vda""",vda
2025-11-04 00:18:02,0.0,"device=""vda""",vda
2025-11-04 00:18:17,0.0,"device=""vda""",vda
2025-11-04 00:18:32,0.0,"device=""vda""",vda
2025-11-04 00:18:47,0.0,"device=""vda""",vda
2025-11-04 00:19:02,0.0,"device=""vda""",vda
2025-11-04 00:19:17,0.0,"device=""vda""",vda
2025-11-04 00:19:32,0.0,"device=""vda""",vda
2025-11-04 00:19:47,0.0,"device=""vda""",vda
2025-11-04 00:20:02,0.0,"device=""vda""",vda
2025-11-04 00:20:17,0.0,"device=""vda""",vda
2025-11-04 00:20:32,0.0,"device=""vda""",vda
2025-11-04 00:20:47,0.0,"device=""vda""",vda
2025-11-04 00:21:02,0.0,"device=""vda""",vda
2025-11-04 00:21:17,0.0,"device=""vda""",vda
2025-11-04 00:21:32,0.0,"device=""vda""",vda
2025-11-04 00:21:47,0.0,"device=""vda""",vda
2025-11-04 00:22:02,0.0,"device=""vda""",vda
