timestamp,value,metric,device
2025-11-04 00:02:34,96.52583199999998,"device=""eth0""",eth0
2025-11-04 00:02:49,151.042167,"device=""eth0""",eth0
2025-11-04 00:03:04,205.67126266666668,"device=""eth0""",eth0
2025-11-04 00:03:19,260.33111233333335,"device=""eth0""",eth0
2025-11-04 00:03:34,315.0291037333334,"device=""eth0""",eth0
2025-11-04 00:03:49,369.7887,"device=""eth0""",eth0
2025-11-04 00:04:04,424.48357200000004,"device=""eth0""",eth0
2025-11-04 00:04:19,479.1325916666666,"device=""eth0""",eth0
2025-11-04 00:04:34,533.857001111111,"device=""eth0""",eth0
2025-11-04 00:04:49,588.6157293333333,"device=""eth0""",eth0
2025-11-04 00:05:04,643.355052121212,"device=""eth0""",eth0
2025-11-04 00:05:19,698.0260311666666,"device=""eth0""",eth0
2025-11-04 00:05:34,752.8450463589743,"device=""eth0""",eth0
2025-11-04 00:05:49,807.5432863333333,"device=""eth0""",eth0
2025-11-04 00:06:04,862.1712712,"device=""eth0""",eth0
2025-11-04 00:06:19,916.8449001666667,"device=""eth0""",eth0
2025-11-04 00:06:34,971.5150119607841,"device=""eth0""",eth0
2025-11-04 00:06:49,1026.205956,"device=""eth0""",eth0
2025-11-04 00:07:04,1080.8205332280702,"device=""eth0""",eth0
2025-11-04 00:07:19,1093.5684210526315,"device=""eth0""",eth0
2025-11-04 00:07:34,1093.719298245614,"device=""eth0""",eth0
2025-11-04 00:07:49,1093.8350877192981,"device=""eth0""",eth0
2025-11-04 00:08:04,1093.957894736842,"device=""eth0""",eth0
2025-11-04 00:08:19,1093.9824561403507,"device=""eth0""",eth0
2025-11-04 00:08:34,1094.0280701754384,"device=""eth0""",eth0
2025-11-04 00:08:49,1094.038596491228,"device=""eth0""",eth0
2025-11-04 00:09:04,1094.0701754385964,"device=""eth0""",eth0
2025-11-04 00:09:19,1094.0596491228068,"device=""eth0""",eth0
2025-11-04 00:09:34,1094.0070175438595,"device=""eth0""",eth0
2025-11-04 00:09:49,1094.014035087719,"device=""eth0""",eth0
2025-11-04 00:10:04,1094.098245614035,"device=""eth0""",eth0
2025-11-04 00:10:19,1094.0315789473684,"device=""eth0""",eth0
2025-11-04 00:10:34,1094.0105263157893,"device=""eth0""",eth0
2025-11-04 00:10:49,1094.0912280701752,"device=""eth0""",eth0
2025-11-04 00:11:04,1094.1052631578946,"device=""eth0""",eth0
2025-11-04 00:11:19,1094.1087719298243,"device=""eth0""",eth0
2025-11-04 00:11:34,1094.0947368421052,"device=""eth0""",eth0
2025-11-04 00:11:49,1094.1403508771928,"device=""eth0""",eth0
2025-11-04 00:12:04,1094.0842105263157,"device=""eth0""",eth0
2025-11-04 00:12:19,1094.0912280701752,"device=""eth0""",eth0
2025-11-04 00:12:34,1094.0421052631577,"device=""eth0""",eth0
2025-11-04 00:12:49,1093.9894736842105,"device=""eth0""",eth0
2025-11-04 00:13:04,1093.9473684210525,"device=""eth0""",eth0
2025-11-04 00:13:19,1093.7929824561402,"device=""eth0""",eth0
2025-11-04 00:13:34,1093.757894736842,"device=""eth0""",eth0
2025-11-04 00:13:49,1093.7438596491227,"device=""eth0""",eth0
2025-11-04 00:14:04,1093.6385964912279,"device=""eth0""",eth0
2025-11-04 00:14:19,1093.7087719298245,"device=""eth0""",eth0
2025-11-04 00:14:34,1093.6631578947367,"device=""eth0""",eth0
2025-11-04 00:14:49,1093.5649122807017,"device=""eth0""",eth0
2025-11-04 00:15:04,1093.4982456140349,"device=""eth0""",eth0
2025-11-04 00:15:19,1093.5333333333333,"device=""eth0""",eth0
2025-11-04 00:15:34,1093.536842105263,"device=""eth0""",eth0
2025-11-04 00:15:49,1093.5087719298244,"device=""eth0""",eth0
2025-11-04 00:16:04,1093.519298245614,"device=""eth0""",eth0
2025-11-04 00:16:19,1093.5684210526315,"device=""eth0""",eth0
2025-11-04 00:16:34,1093.575438596491,"device=""eth0""",eth0
2025-11-04 00:16:49,1093.5122807017542,"device=""eth0""",eth0
2025-11-04 00:17:04,1093.494736842105,"device=""eth0""",eth0
2025-11-04 00:17:19,1093.5859649122806,"device=""eth0""",eth0
2025-11-04 00:17:34,1093.5649122807017,"device=""eth0""",eth0
