trace_id,span_id,parent_span_id,service,operation,start_time,duration_us,http_status_code,http_method,http_url,component,tags,logs
00266922a8cd6eb4,2285d69382f9347c,713b7887595b44e9,home-timeline-service,read_home_timeline_server,2025-11-03 22:43:20.922164,15,,,,,"{""internal.span.format"": ""proto""}",
00266922a8cd6eb4,d9b78b6951f80149,00266922a8cd6eb4,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-03 22:43:20.921783,576,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""20"", ""peer.address"": ""172.24.0.1:44902"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
00266922a8cd6eb4,713b7887595b44e9,d9b78b6951f80149,nginx-web-server,read_home_timeline_client,2025-11-03 22:43:20.921854,453,,,,,"{""internal.span.format"": ""proto""}",
00266922a8cd6eb4,00266922a8cd6eb4,,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-03 22:43:20.921000,1359,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""20"", ""peer.address"": ""172.24.0.1:44902"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=56&user_id=762&start=-1577300699&stop=128"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
00270de16dfefc94,b79642536f9e4fdd,aaca4ed9989eff70,home-timeline-service,read_home_timeline_redis_find_client,2025-11-03 22:45:51.187801,216,,,,,"{""internal.span.format"": ""proto""}",
00270de16dfefc94,aaca4ed9989eff70,ca0a3d9f1cf5b3bb,home-timeline-service,read_home_timeline_server,2025-11-03 22:45:51.187785,693,,,,,"{""internal.span.format"": ""proto""}",
00270de16dfefc94,00270de16dfefc94,,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-03 22:45:51.187000,1811,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=-1728769186&user_id=963&start=131&stop=457,nginx,"{""sampler.type"": ""probabilistic"", ""sampler.param"": 0.2, ""http.status_code"": 200, ""http.status_line"": """", ""component"": ""nginx"", ""nginx.worker_pid"": ""11"", ""peer.address"": ""172.24.0.1:51400"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=-1728769186&user_id=963&start=131&stop=457"", ""http.host"": ""localhost:8080"", ""internal.span.format"": ""proto""}",
00270de16dfefc94,ca0a3d9f1cf5b3bb,0927896ec5800673,nginx-web-server,read_home_timeline_client,2025-11-03 22:45:51.187374,1322,,,,,"{""internal.span.format"": ""proto""}",
00270de16dfefc94,0927896ec5800673,00270de16dfefc94,nginx-web-server,/wrk2-api/home-timeline/read,2025-11-03 22:45:51.187276,1535,200,GET,http://localhost:8080/wrk2-api/home-timeline/read?req_id=-1728769186&user_id=963&start=131&stop=457,nginx,"{""component"": ""nginx"", ""nginx.worker_pid"": ""11"", ""peer.address"": ""172.24.0.1:51400"", ""http.method"": ""GET"", ""http.url"": ""http://localhost:8080/wrk2-api/home-timeline/read?req_id=-1728769186&user_id=963&start=131&stop=457"", ""http.host"": ""localhost:8080"", ""http.status_code"": 200, ""http.status_line"": """", ""internal.span.format"": ""proto""}",
00270de16dfefc94,5547181f3eb76b57,aaca4ed9989eff70,post-storage-service,post_storage_read_posts_server,2025-11-03 22:45:51.188262,14,,,,,"{""internal.span.format"": ""proto""}",
